,[1] Accuracy,[2] Accuracy,[3] Accuracy,[1] Steps,[2] Steps,[3] Steps,[1] Time,[2] Time,[3] Time
11724,100.0,25.71428571428571,85.29411764705883,36.0,35.0,34.0,26.45982050895691,109.16941404342651,301.68408036231995
11725,94.11764705882351,90.9090909090909,84.375,34.0,33.0,32.0,26.071583032608032,112.54633831977844,267.94611358642584
11726,95.23809523809523,40.0,94.73684210526315,21.0,20.0,19.0,25.858030080795288,108.04505825042723,282.84550738334656
11727,90.4761904761905,70.73170731707317,87.5,42.0,41.0,40.0,26.29653835296631,110.84853720664978,271.73400044441223
11728,74.28571428571429,64.70588235294117,72.72727272727273,35.0,34.0,33.0,25.533180952072144,108.58940839767456,253.98813676834104
11729,82.75862068965517,42.857142857142854,66.66666666666666,29.0,28.0,27.0,25.45898532867432,113.64413070678712,301.51851058006287
11730,88.67924528301887,59.615384615384606,62.74509803921568,53.0,52.0,51.0,25.82168984413147,111.17325115203856,364.73494124412537
11731,71.05263157894737,81.08108108108108,72.2222222222222,38.0,37.0,36.0,25.801300287246704,110.80788254737854,318.31591224670416
11732,89.47368421052632,92.55319148936172,88.1720430107527,95.0,94.0,93.0,26.92506289482117,112.53709530830385,266.7891309261322
11733,66.66666666666666,65.71428571428571,55.88235294117647,36.0,35.0,34.0,26.46887183189392,102.40275239944458,352.02804589271545
11734,97.56097560975607,85.0,69.23076923076923,41.0,40.0,39.0,26.75312256813049,110.7874276638031,340.50337386131287
11735,90.9090909090909,38.095238095238095,95.0,22.0,21.0,20.0,26.340832233428955,116.261248588562,349.77553367614746
11737,90.9090909090909,40.0,55.55555555555557,11.0,10.0,9.0,26.197822093963623,111.31146550178528,351.82622957229614
11738,64.28571428571429,92.30769230769228,83.33333333333334,14.0,13.0,12.0,25.94316077232361,109.4224157333374,315.057323217392
11739,66.66666666666666,64.28571428571429,61.53846153846154,15.0,14.0,13.0,25.974174737930298,112.66193962097168,344.920658826828
11740,93.75,100.0,100.0,16.0,15.0,14.0,25.8530855178833,113.72354054450987,302.39410758018494
11741,80.327868852459,78.33333333333333,71.18644067796609,61.0,60.0,59.0,27.261454343795773,113.32087993621826,323.6026742458344
11742,62.5,46.80851063829788,54.34782608695652,48.0,47.0,46.0,27.324608564376828,107.24998998641969,291.9047508239746
11743,55.88235294117647,81.81818181818183,46.875,34.0,33.0,32.0,26.85536193847656,113.59921956062315,272.6877725124359
11744,80.0,100.0,75.0,10.0,9.0,8.0,26.398014545440674,107.61611914634705,262.55713558197016
11745,71.42857142857143,100.0,83.33333333333334,14.0,13.0,12.0,26.732218503952023,117.79083371162416,346.0112884044647
11746,85.50185873605949,89.17910447761194,82.77153558052434,269.0,268.0,267.0,29.95547366142273,117.19280958175659,349.55953693389887
11747,58.33333333333334,34.78260869565217,36.36363636363637,24.0,23.0,22.0,26.576470851898193,109.34499955177307,358.33563685417175
11748,97.72727272727272,86.04651162790701,92.85714285714286,44.0,43.0,42.0,26.71986985206604,116.34959673881531,304.1782441139221
11749,91.17647058823529,87.87878787878788,90.625,34.0,33.0,32.0,26.772661447525024,109.49704241752623,352.54498386383057
11750,79.62962962962962,79.24528301886792,86.53846153846155,54.0,53.0,52.0,26.807059288024906,108.52810192108154,316.44139647483826
11751,64.38356164383562,72.2222222222222,66.19718309859155,73.0,72.0,71.0,27.63061237335205,112.77584314346312,283.1472208499908
11752,52.631578947368425,94.44444444444444,82.35294117647058,19.0,18.0,17.0,26.369735956192017,106.72772240638731,328.9451277256012
11753,80.0,79.54545454545455,74.4186046511628,45.0,44.0,43.0,27.31757664680481,119.72638487815857,293.16490721702576
11755,90.0,82.75862068965517,85.71428571428571,30.0,29.0,28.0,27.89749550819397,119.48400163650513,298.36247158050537
11757,74.50980392156862,68.0,53.06122448979593,51.0,50.0,49.0,28.334678888320926,113.87634944915771,375.2016170024872
11758,76.47058823529412,48.48484848484848,43.75,34.0,33.0,32.0,27.95786547660828,108.31867551803587,362.05329394340515
11759,84.375,90.32258064516128,73.33333333333333,32.0,31.0,30.0,28.07616305351257,117.06498885154724,374.0846576690674
11760,83.7837837837838,75.0,85.71428571428571,37.0,36.0,35.0,28.320556640625,112.96555423736572,340.28801178932184
11761,76.10619469026548,61.60714285714286,62.16216216216216,113.0,112.0,111.0,28.434526205062863,116.87058663368224,345.4108486175537
11762,85.71428571428571,30.76923076923077,83.33333333333334,14.0,13.0,12.0,27.376513481140137,112.94389581680298,346.20503163337713
11763,90.0,73.68421052631578,77.7777777777778,20.0,19.0,18.0,27.438998937606808,110.58398771286012,362.8983266353607
11764,85.71428571428571,85.18518518518519,96.15384615384615,28.0,27.0,26.0,27.6591477394104,119.50632739067078,359.22037172317505
11765,72.8643216080402,74.74747474747474,63.95939086294418,199.0,198.0,197.0,30.33700633049011,115.14929270744324,301.29760599136347
11766,70.0,55.55555555555557,12.5,10.0,9.0,8.0,27.122540950775146,115.87872219085692,308.26227402687067
11767,86.95652173913044,88.88888888888891,100.0,46.0,45.0,44.0,27.81686425209045,119.41539573669434,309.1486608982086
11768,54.54545454545454,90.0,44.444444444444436,11.0,10.0,9.0,27.26853966712952,111.58496260643005,381.8286538124085
11769,100.0,100.0,100.0,9.0,8.0,7.0,27.21436405181885,118.51069402694702,365.1545968055725
11770,82.97872340425532,73.91304347826086,66.66666666666666,47.0,46.0,45.0,27.80335164070129,117.74815201759338,378.2926049232483
11771,47.540983606557376,48.33333333333334,47.45762711864407,61.0,60.0,59.0,28.369740962982178,110.96480250358582,361.6130423545837
11772,96.42857142857143,81.92771084337348,86.58536585365853,84.0,83.0,82.0,28.77363896369934,122.74340724945068,329.0151026248932
11773,53.84615384615386,33.33333333333333,27.27272727272727,13.0,12.0,11.0,28.102354764938354,114.74385285377502,269.2783496379853
11774,88.13559322033899,87.93103448275862,73.68421052631578,59.0,58.0,57.0,29.08995270729065,115.95826721191406,346.18006229400635
11775,87.23404255319151,82.88770053475936,84.40860215053762,188.0,187.0,186.0,30.86706304550171,122.83467769622804,265.5762350559234
11776,75.0,31.42857142857143,67.64705882352942,36.0,35.0,34.0,28.482262372970578,108.03054690361023,268.6397178173065
11778,84.21052631578947,67.56756756756756,83.33333333333334,38.0,37.0,36.0,29.145753383636475,120.07786154747008,270.8081152439117
11779,79.45205479452055,84.7222222222222,76.05633802816901,73.0,72.0,71.0,29.48853182792664,121.40907406806946,360.5019433498383
11780,80.0,87.5,91.30434782608695,25.0,24.0,23.0,27.7767117023468,113.89308643341064,368.95231199264526
11781,59.375,70.96774193548387,80.0,32.0,31.0,30.0,28.916713953018192,112.15446162223816,354.97305965423584
11782,97.2222222222222,91.42857142857143,29.411764705882355,36.0,35.0,34.0,28.351948261260986,121.00134873390198,364.850790977478
11783,95.65217391304348,50.0,95.23809523809523,23.0,22.0,21.0,28.289001941680908,117.12909126281738,351.10586428642273
11784,88.88888888888891,75.0,71.42857142857143,9.0,8.0,7.0,29.004070043563843,114.46049642562866,402.7205927371979
11785,44.444444444444436,62.5,28.57142857142857,9.0,8.0,7.0,29.114437341690067,119.99395418167114,315.0291557312012
11786,76.08695652173914,80.0,88.63636363636364,46.0,45.0,44.0,29.405219078063965,120.33297514915466,346.78672456741333
11787,20.0,21.052631578947366,55.55555555555557,20.0,19.0,18.0,28.98148059844971,115.4849202632904,390.19766449928284
11788,87.5,71.42857142857143,33.33333333333333,8.0,7.0,6.0,28.29059720039368,121.89547204971312,375.16768431663513
11790,89.58333333333334,65.95744680851064,71.73913043478261,48.0,47.0,46.0,29.18988585472107,113.22072744369508,345.81894087791443
11791,83.33333333333334,9.090909090909092,10.0,12.0,11.0,10.0,28.23613929748535,116.53599333763123,397.1171181201935
11792,50.0,28.57142857142857,50.0,8.0,7.0,6.0,28.542738199234012,121.10669374465942,293.4674694538116
11793,63.63636363636363,60.0,55.55555555555557,11.0,10.0,9.0,28.29191827774048,111.8446924686432,284.48102760314936
11794,85.71428571428571,87.8048780487805,92.5,42.0,41.0,40.0,28.801293134689328,123.79099869728088,362.0584506988525
11795,94.11764705882351,60.60606060606061,84.375,34.0,33.0,32.0,29.21436333656311,121.78986239433287,369.9493260383606
11797,95.23809523809523,87.09677419354837,78.68852459016394,63.0,62.0,61.0,29.98497629165649,121.90968465805055,372.94725799560547
11798,59.375,70.96774193548387,46.66666666666666,32.0,31.0,30.0,29.955671548843387,113.31382846832277,301.4051990509033
11799,52.38095238095239,70.0,42.105263157894726,21.0,20.0,19.0,29.88084840774536,123.9628598690033,270.7520637512207
11800,22.222222222222214,0.0,14.285714285714285,9.0,8.0,7.0,29.791290760040283,119.55443000793457,400.49298119544983
11801,82.25806451612904,75.40983606557377,76.66666666666667,62.0,61.0,60.0,29.70691275596619,120.55512762069702,379.3161189556122
11802,74.13793103448276,70.17543859649122,78.57142857142857,58.0,57.0,56.0,29.892366647720337,122.27026844024658,353.4494948387146
11803,92.30769230769228,75.0,54.54545454545454,13.0,12.0,11.0,30.04112482070923,116.42384362220764,343.2904193401337
11804,85.71428571428571,60.0,68.42105263157895,21.0,20.0,19.0,29.454114198684692,123.9513885974884,292.93001413345337
11805,100.0,64.0,95.83333333333334,26.0,25.0,24.0,30.12752795219421,116.59514784812927,317.94372177124023
11806,82.5,84.61538461538461,84.21052631578947,40.0,39.0,38.0,30.19823265075684,121.27098035812378,376.4513874053955
11807,85.1063829787234,80.43478260869566,93.33333333333331,47.0,46.0,45.0,30.79264736175537,125.09778594970705,353.7503831386566
11808,81.25,66.66666666666666,71.42857142857143,16.0,15.0,14.0,29.17540979385376,119.75648903846741,397.88698649406433
11809,55.55555555555557,25.0,14.285714285714285,9.0,8.0,7.0,30.269137859344482,123.91456437110901,368.12429785728455
11810,95.45454545454544,66.66666666666666,45.0,22.0,21.0,20.0,29.55755376815796,122.7416446208954,369.56904458999634
11811,70.0,88.88888888888891,0.0,10.0,9.0,8.0,29.77847361564636,118.87461614608765,341.96711897850037
11812,89.0909090909091,90.74074074074076,84.90566037735849,55.0,54.0,53.0,30.393067598342896,127.2934684753418,278.88239121437067
11813,94.11764705882351,50.0,46.66666666666666,17.0,16.0,15.0,30.0308575630188,122.37088966369629,353.04027485847473
11814,90.9090909090909,50.0,33.33333333333333,11.0,10.0,9.0,30.596096754074093,120.69852232933044,356.06681656837463
11815,62.5,0.0,100.0,8.0,7.0,6.0,30.03708267211914,125.00866055488586,367.91125965118414
11816,64.28571428571429,61.53846153846154,83.33333333333334,14.0,13.0,12.0,30.01508474349976,124.02035689353943,413.9394555091858
11817,40.0,64.28571428571429,69.23076923076923,15.0,14.0,13.0,29.78203558921814,122.03807282447815,390.0932893753052
11818,94.11764705882351,87.87878787878788,93.75,34.0,33.0,32.0,30.957813501358032,126.94346070289612,371.5465774536133
11819,78.57142857142857,74.07407407407408,50.0,28.0,27.0,26.0,29.916669368743896,121.28678202629091,330.7296650409698
11820,69.23076923076923,91.66666666666666,63.63636363636363,13.0,12.0,11.0,29.60427951812744,121.43919563293457,399.0307528972626
11821,56.75675675675675,52.77777777777778,42.857142857142854,37.0,36.0,35.0,30.34751892089844,126.18337178230286,420.33978366851807
11822,60.0,55.55555555555557,50.0,10.0,9.0,8.0,29.88393330574036,128.27542543411258,371.71973752975464
11823,75.0,79.06976744186046,80.95238095238095,44.0,43.0,42.0,31.625179767608643,123.04465556144714,386.5646107196808
11824,84.61538461538461,56.00000000000001,95.83333333333334,26.0,25.0,24.0,30.940322160720825,124.45702409744264,397.04108810424805
11825,78.125,80.64516129032258,70.0,32.0,31.0,30.0,31.25880551338196,126.21900987625122,378.8966329097748
11826,91.66666666666666,93.61702127659576,80.43478260869566,48.0,47.0,46.0,32.073082447052,121.33239722251892,399.8793478012085
11827,62.96296296296296,73.07692307692307,76.0,27.0,26.0,25.0,30.878028392791748,128.3641755580902,354.642365694046
11828,75.67567567567569,38.888888888888886,80.0,37.0,36.0,35.0,31.924893856048584,125.87502670288086,381.7338240146637
11829,88.88888888888891,69.81132075471697,90.3846153846154,54.0,53.0,52.0,32.20224046707153,125.81553435325623,371.0163607597351
11830,76.92307692307693,73.68421052631578,59.45945945945946,39.0,38.0,37.0,31.25133180618286,125.08250761032104,391.99613785743713
11831,100.0,31.25,100.0,17.0,16.0,15.0,31.15833067893982,127.3082869052887,272.46761560440063
11832,87.8048780487805,87.5,84.61538461538461,41.0,40.0,39.0,31.03605365753174,130.05457425117493,336.37862062454224
11834,92.10526315789473,78.37837837837837,77.7777777777778,38.0,37.0,36.0,32.00364589691162,126.60033845901488,339.7961597442627
11835,62.5,29.032258064516128,76.66666666666667,32.0,31.0,30.0,31.89635491371155,126.33462858200072,272.68121314048767
11836,65.0,41.02564102564102,50.0,40.0,39.0,38.0,31.341614246368408,123.96069645881651,392.62672424316406
11837,67.9245283018868,63.46153846153846,58.82352941176471,53.0,52.0,51.0,31.05345940589905,131.76664400100708,394.26089882850647
11838,74.07407407407408,69.23076923076923,76.0,27.0,26.0,25.0,31.926424741744995,125.93218612670898,378.1615617275238
11839,85.36585365853658,82.5,82.05128205128204,41.0,40.0,39.0,35.152438163757324,126.49658942222595,375.26130104064936
11840,95.0,92.30769230769228,100.0,40.0,39.0,38.0,36.44797825813294,122.45108246803284,296.7011337280273
11841,89.47368421052632,91.8918918918919,86.11111111111109,38.0,37.0,36.0,33.12708044052124,126.67363977432251,396.4930622577667
11842,64.28571428571429,38.46153846153847,91.66666666666666,14.0,13.0,12.0,35.25268292427064,132.29902529716492,384.24869060516363
11843,94.11764705882351,56.25,46.66666666666666,17.0,16.0,15.0,35.482784271240234,130.83269906044006,388.0759406089783
11844,90.0,93.10344827586206,82.14285714285714,30.0,29.0,28.0,32.728371143341064,129.33407998085022,401.28458333015436
11845,85.71428571428571,7.6923076923076925,50.0,14.0,13.0,12.0,30.974388122558594,130.82212734222412,396.57234287261963
11846,79.3103448275862,85.96491228070175,91.07142857142857,58.0,57.0,56.0,33.41879391670227,126.24839758872986,420.13709378242487
11847,88.23529411764706,78.78787878787878,81.25,34.0,33.0,32.0,31.187430381774906,129.064603805542,382.3366305828095
11848,70.96774193548387,80.0,65.51724137931035,31.0,30.0,29.0,30.7903904914856,128.303715467453,385.72371077537537
11850,86.95652173913044,90.9090909090909,85.71428571428571,23.0,22.0,21.0,31.799889326095578,128.74845862388608,328.1569197177887
11851,45.16129032258064,26.66666666666667,48.27586206896552,31.0,30.0,29.0,31.117362022399906,130.72451853752136,326.3990006446838
11852,90.9090909090909,95.23809523809523,85.0,22.0,21.0,20.0,30.519824028015137,124.37627840042114,337.70256352424616
11853,94.44444444444444,76.47058823529412,56.25,18.0,17.0,16.0,32.589449644088745,126.55425190925598,395.25127696990967
11854,27.27272727272727,0.0,55.55555555555557,11.0,10.0,9.0,31.349077224731445,130.26900172233582,395.1201355457306
11855,50.0,22.222222222222214,37.5,10.0,9.0,8.0,37.19525408744811,133.96604132652286,392.6766486167908
11856,82.92682926829268,87.5,87.17948717948721,41.0,40.0,39.0,34.188425064086914,122.59391856193542,411.76428627967834
11857,91.66666666666666,94.28571428571428,97.05882352941177,36.0,35.0,34.0,35.19384956359863,134.88075542449948,370.4181215763092
11858,53.84615384615386,50.0,45.94594594594595,39.0,38.0,37.0,33.31989026069641,133.36598181724548,363.43462657928467
11859,87.5,91.48936170212765,91.30434782608695,48.0,47.0,46.0,35.896654844284065,132.90548467636108,306.98804450035095
11860,75.0,68.08510638297872,71.73913043478261,48.0,47.0,46.0,33.43934273719788,129.47338223457336,394.82103157043457
11862,94.20289855072464,86.76470588235294,82.08955223880598,69.0,68.0,67.0,34.75918531417847,129.21125054359436,325.2871239185333
11863,77.7777777777778,12.5,57.14285714285714,9.0,8.0,7.0,32.42006611824036,125.02144098281859,291.34993600845337
11864,63.63636363636363,50.0,44.444444444444436,11.0,10.0,9.0,32.86932992935181,133.40773153305057,320.03350281715393
11865,79.41176470588233,42.42424242424242,59.375,34.0,33.0,32.0,34.07990026473999,131.37874865531919,378.2160108089447
11866,100.0,89.18918918918921,75.0,38.0,37.0,36.0,32.965025186538696,125.23303627967834,429.36049580574036
11867,68.21192052980133,51.33333333333333,61.74496644295302,151.0,150.0,149.0,34.59255886077881,140.10041809082028,346.6994307041168
11868,100.0,76.92307692307693,100.0,14.0,13.0,12.0,35.744660139083855,129.89607095718384,268.200222492218
11869,84.21052631578947,56.75675675675675,80.55555555555556,38.0,37.0,36.0,35.653478145599365,130.30504179000854,306.87024807929987
11870,66.66666666666666,100.0,100.0,9.0,8.0,7.0,32.2421236038208,132.40431332588196,399.96141362190247
11871,69.6969696969697,81.25,61.29032258064516,33.0,32.0,31.0,36.32413792610169,129.12739181518558,421.3185541629791
11872,86.36363636363636,90.69767441860463,85.71428571428571,44.0,43.0,42.0,37.712974071502686,129.5573046207428,382.7478983402252
11873,88.88888888888891,100.0,96.0,27.0,26.0,25.0,34.36091136932373,132.47140336036682,269.0785894393921
11874,88.57142857142857,79.41176470588233,93.93939393939394,35.0,34.0,33.0,33.732028007507324,126.42836403846741,301.0511724948883
